|dates|Clinton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clinton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clinton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clinton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clinton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clinton_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clinton_Ohio_UnitedStates.TotalPopulation.data|Clinton_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|41968.0|0
