|dates|Aransas_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Aransas_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Aransas_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Aransas_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Aransas_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Aransas_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Aransas_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Aransas_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
