|dates|Okaloosa_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Okaloosa_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Okaloosa_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Okaloosa_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Okaloosa_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Okaloosa_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Okaloosa_Florida_UnitedStates.TotalPopulation.data|Okaloosa_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|210738.0|0
