|dates|Bingham_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bingham_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bingham_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bingham_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bingham_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bingham_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bingham_Idaho_UnitedStates.TotalPopulation.data|Bingham_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|46811.0|0
