|dates|OutofMD_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofMD_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofMD_Maryland_UnitedStates.NYT_ConfirmedDeaths.data|OutofMD_Maryland_UnitedStates.NYT_ConfirmedDeaths.missing|OutofMD_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofMD_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofMD_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofMD_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
