|dates|SantaCruz_California_UnitedStates.BLS_EmployedPopulation.data|SantaCruz_California_UnitedStates.BLS_EmployedPopulation.missing|SantaCruz_California_UnitedStates.BLS_UnemployedPopulation.data|SantaCruz_California_UnitedStates.BLS_UnemployedPopulation.missing|SantaCruz_California_UnitedStates.BLS_UnemploymentRate.data|SantaCruz_California_UnitedStates.BLS_UnemploymentRate.missing|SantaCruz_California_UnitedStates.BLS_LaborForcePopulation.data|SantaCruz_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-02|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-03|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-04|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-05|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-06|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-07|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-08|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-09|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-10|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-11|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-12|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-13|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-14|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-15|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-16|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-17|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-18|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-19|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-20|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-21|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-22|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-23|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-24|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-25|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-26|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-27|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-28|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-29|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-30|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-01-31|130332.5|0|8675.5|0|6.241007711786372|0|139008.0|0
0|2020-02-01|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-02|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-03|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-04|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-05|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-06|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-07|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-08|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-09|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-10|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-11|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-12|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-13|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-14|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-15|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-16|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-17|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-18|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-19|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-20|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-21|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-22|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-23|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-24|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-25|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-26|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-27|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-28|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-02-29|131389.5|0|8971.0|0|6.391399289686201|0|140360.5|0
0|2020-03-01|129419.5|0|10843.0|0|7.730505302557704|0|140262.5|0
0|2020-03-02|129419.5|0|10843.0|0|7.730505302557704|0|140262.5|0
0|2020-03-03|129419.5|0|10843.0|0|7.730505302557704|0|140262.5|0
0|2020-03-04|129419.5|0|10843.0|0|7.730505302557704|0|140262.5|0
0|2020-03-05|129419.5|0|10843.0|0|7.730505302557704|0|140262.5|0
0|2020-03-06|129419.5|0|10843.0|0|7.730505302557704|0|140262.5|0
0|2020-03-07|129419.5|0|10843.0|0|7.730505302557704|0|140262.5|0
