|dates|Taliaferro_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Taliaferro_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Taliaferro_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Taliaferro_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Taliaferro_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Taliaferro_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Taliaferro_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Taliaferro_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
