|dates|Newton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Newton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Newton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Newton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Newton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Newton_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Newton_Texas_UnitedStates.TotalPopulation.data|Newton_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13595.0|0
