|dates|DeBaca_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|DeBaca_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|DeBaca_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|DeBaca_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|DeBaca_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|DeBaca_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|DeBaca_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|DeBaca_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
