|dates|PointeCoupee_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|PointeCoupee_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|PointeCoupee_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|PointeCoupee_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|PointeCoupee_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|PointeCoupee_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|PointeCoupee_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|PointeCoupee_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
