|dates|Choctaw_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Choctaw_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Choctaw_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Choctaw_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Choctaw_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Choctaw_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Choctaw_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Choctaw_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
