|dates|Isanti_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Isanti_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Isanti_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Isanti_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Isanti_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Isanti_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Isanti_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Isanti_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
