|dates|Buchanan_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Buchanan_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Buchanan_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Buchanan_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Buchanan_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Buchanan_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Buchanan_Iowa_UnitedStates.TotalPopulation.data|Buchanan_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21175.0|0
