|dates|Twiggs_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Twiggs_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Twiggs_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Twiggs_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Twiggs_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Twiggs_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Twiggs_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Twiggs_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
