|dates|Chambers_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chambers_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chambers_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Chambers_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Chambers_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chambers_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chambers_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chambers_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
