|dates|Appanoose_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Appanoose_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Appanoose_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Appanoose_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Appanoose_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Appanoose_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Appanoose_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Appanoose_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
