|dates|Lincoln_Colorado_UnitedStates.BLS_EmployedPopulation.data|Lincoln_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Lincoln_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Lincoln_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Lincoln_Colorado_UnitedStates.BLS_UnemploymentRate.data|Lincoln_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Lincoln_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Lincoln_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-23|2263.5|0|70.0|0|2.9997857295907435|0|2333.5|0
0|2020-01-24|2263.5|0|70.0|0|2.9997857295907435|0|2333.5|0
0|2020-01-25|2263.5|0|70.0|0|2.9997857295907435|0|2333.5|0
0|2020-01-26|2263.5|0|70.0|0|2.9997857295907435|0|2333.5|0
0|2020-01-27|2263.5|0|70.0|0|2.9997857295907435|0|2333.5|0
0|2020-01-28|2263.5|0|70.0|0|2.9997857295907435|0|2333.5|0
0|2020-01-29|2263.5|0|70.0|0|2.9997857295907435|0|2333.5|0
0|2020-01-30|2263.5|0|70.0|0|2.9997857295907435|0|2333.5|0
0|2020-01-31|2263.5|0|70.0|0|2.9997857295907435|0|2333.5|0
0|2020-02-01|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-02|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-03|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-04|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-05|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-06|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-07|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-08|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-09|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-10|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-11|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-12|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-13|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-14|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-15|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-16|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-17|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-18|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-19|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-20|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-21|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-22|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-23|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-24|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-25|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-26|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-27|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-28|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-02-29|2249.5|0|70.0|0|3.0178917870230655|0|2319.5|0
0|2020-03-01|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-02|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-03|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-04|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-05|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-06|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-07|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-08|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-09|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-10|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-11|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-12|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-13|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-14|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-15|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-16|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-17|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-18|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-19|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-20|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-21|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-22|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-23|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-24|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-25|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-26|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-27|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-28|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-29|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-30|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-03-31|2059.0|0|116.0|0|5.333333333333333|0|2175.0|0
0|2020-04-01|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-02|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-03|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-04|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-05|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-06|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-07|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-08|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-09|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-10|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-11|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-12|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-13|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-14|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-15|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-16|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-17|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-18|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-19|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-20|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-21|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-22|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-23|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-24|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-25|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-26|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-27|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-28|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-29|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-04-30|2001.0|0|122.5|0|5.768777960913586|0|2123.5|0
0|2020-05-01|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-02|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-03|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-04|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-05|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-06|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-07|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-08|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-09|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-10|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-11|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-12|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-13|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-14|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-15|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-16|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-17|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-18|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-19|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-20|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-21|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-22|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-23|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-24|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-25|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-26|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-27|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-28|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-29|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-30|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-05-31|2182.0|0|118.0|0|5.130434782608695|0|2300.0|0
0|2020-06-01|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-02|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-03|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-04|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-05|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-06|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-07|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-08|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-09|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-10|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-11|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-12|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-13|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-14|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-15|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-16|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-17|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-18|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-19|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-20|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-21|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-22|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-23|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-24|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-25|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-26|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-27|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-28|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-29|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-06-30|2231.0|0|153.0|0|6.417785234899329|0|2384.0|0
0|2020-07-01|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-02|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-03|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-04|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-05|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-06|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-07|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-08|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-09|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-10|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-11|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-12|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-13|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-14|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-15|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-16|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-17|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-18|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-19|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-20|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-21|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-22|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-23|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-24|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-25|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-26|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-27|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-28|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-29|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-30|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-07-31|2283.0|0|88.0|0|3.7115141290594686|0|2371.0|0
0|2020-08-01|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-02|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-03|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-04|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-05|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-06|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-07|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-08|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-09|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-10|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-11|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-12|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-13|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-14|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-15|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-16|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-17|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-18|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-19|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-20|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-21|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-22|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-23|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-24|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-25|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-26|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-27|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-28|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-29|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-30|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-08-31|2273.0|0|89.0|0|3.7679932260795934|0|2362.0|0
0|2020-09-01|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-02|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-03|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-04|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-05|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-06|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-07|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-08|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-09|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-10|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-11|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-12|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-13|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-14|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-15|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-16|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-17|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-18|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-19|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-20|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-21|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-22|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-23|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-24|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-25|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-26|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-27|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-28|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-29|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-09-30|2264.0|0|101.0|0|4.2706131078224105|0|2365.0|0
0|2020-10-01|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-02|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-03|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-04|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-05|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-06|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-07|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-08|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-09|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-10|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-11|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-12|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-13|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-14|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-15|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-16|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-17|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-18|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-19|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-20|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-21|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-22|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-23|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-24|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-25|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-26|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-27|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-28|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-29|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-30|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-10-31|2508.0|0|107.0|0|4.091778202676864|0|2615.0|0
0|2020-11-01|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-02|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-03|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-04|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-05|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-06|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-07|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-08|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-09|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-10|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-11|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-12|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-13|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-14|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-15|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-16|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-17|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-18|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-19|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-20|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-21|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-22|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-23|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-24|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-25|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-26|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-27|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-28|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-29|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-11-30|2312.0|0|116.0|0|4.7775947281713345|0|2428.0|0
0|2020-12-01|2379.0|0|127.0|0|5.067837190742218|0|2506.0|0
0|2020-12-02|2379.0|0|127.0|0|5.067837190742218|0|2506.0|0
0|2020-12-03|2379.0|0|127.0|0|5.067837190742218|0|2506.0|0
0|2020-12-04|2379.0|0|127.0|0|5.067837190742218|0|2506.0|0
0|2020-12-05|2379.0|0|127.0|0|5.067837190742218|0|2506.0|0
