|dates|Henry_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Henry_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Henry_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Henry_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Henry_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Henry_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Henry_Ohio_UnitedStates.TotalPopulation.data|Henry_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|27006.0|0
