|dates|Navarro_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Navarro_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Navarro_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Navarro_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Navarro_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Navarro_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Navarro_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Navarro_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
