|dates|Bernalillo_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bernalillo_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bernalillo_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bernalillo_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bernalillo_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bernalillo_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bernalillo_NewMexico_UnitedStates.TotalPopulation.data|Bernalillo_NewMexico_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|679121.0|0
