|dates|Dougherty_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Dougherty_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Dougherty_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Dougherty_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Dougherty_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Dougherty_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Dougherty_Georgia_UnitedStates.TotalPopulation.data|Dougherty_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|87956.0|0
