|dates|Escambia_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Escambia_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Escambia_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Escambia_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Escambia_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Escambia_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Escambia_Alabama_UnitedStates.TotalPopulation.data|Escambia_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|36633.0|0
