|dates|OutofSD_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofSD_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofSD_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.data|OutofSD_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|OutofSD_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofSD_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofSD_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofSD_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
