|dates|White_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|White_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|White_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|White_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|White_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|White_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|White_Arkansas_UnitedStates.TotalPopulation.data|White_Arkansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|78753.0|0
