|dates|Stark_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Stark_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Stark_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Stark_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Stark_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Stark_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Stark_Ohio_UnitedStates.TotalPopulation.data|Stark_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|370606.0|0
