|dates|Midland_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Midland_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Midland_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Midland_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Midland_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Midland_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Midland_Texas_UnitedStates.TotalPopulation.data|Midland_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|176832.0|0
