|dates|Churchill_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Churchill_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Churchill_Nevada_UnitedStates.NYT_ConfirmedDeaths.data|Churchill_Nevada_UnitedStates.NYT_ConfirmedDeaths.missing|Churchill_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Churchill_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Churchill_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Churchill_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
