|dates|Tuolumne_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tuolumne_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tuolumne_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tuolumne_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tuolumne_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tuolumne_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tuolumne_California_UnitedStates.TotalPopulation.data|Tuolumne_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|54478.0|0
