|dates|Clay_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clay_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clay_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clay_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clay_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clay_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clay_Indiana_UnitedStates.TotalPopulation.data|Clay_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26225.0|0
