|dates|Baldwin_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Baldwin_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Baldwin_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Baldwin_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Baldwin_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Baldwin_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Baldwin_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Baldwin_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
