|dates|Wabash_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wabash_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wabash_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wabash_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wabash_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wabash_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wabash_Illinois_UnitedStates.TotalPopulation.data|Wabash_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11520.0|0
