|dates|SanJuan_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SanJuan_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SanJuan_Washington_UnitedStates.NYT_ConfirmedDeaths.data|SanJuan_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|SanJuan_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SanJuan_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SanJuan_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SanJuan_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
