|dates|Winston_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Winston_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Winston_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Winston_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Winston_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Winston_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Winston_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Winston_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
