|dates|JudithBasin_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|JudithBasin_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|JudithBasin_Montana_UnitedStates.NYT_ConfirmedDeaths.data|JudithBasin_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|JudithBasin_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|JudithBasin_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|JudithBasin_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|JudithBasin_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
