|dates|Worcester_Maryland_UnitedStates.BLS_EmployedPopulation.data|Worcester_Maryland_UnitedStates.BLS_EmployedPopulation.missing|Worcester_Maryland_UnitedStates.BLS_UnemployedPopulation.data|Worcester_Maryland_UnitedStates.BLS_UnemployedPopulation.missing|Worcester_Maryland_UnitedStates.BLS_UnemploymentRate.data|Worcester_Maryland_UnitedStates.BLS_UnemploymentRate.missing|Worcester_Maryland_UnitedStates.BLS_LaborForcePopulation.data|Worcester_Maryland_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-02|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-03|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-04|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-05|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-06|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-07|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-08|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-09|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-10|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-11|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-12|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-13|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-14|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-15|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-16|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-17|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-18|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-19|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-20|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-21|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-22|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-23|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-24|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-25|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-26|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-27|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-28|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-29|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-30|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-01-31|23174.0|0|2886.5|0|11.076149728516336|0|26060.5|0
0|2020-02-01|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-02|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-03|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-04|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-05|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-06|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-07|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-08|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-09|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-10|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-11|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-12|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-13|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-14|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-15|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-16|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-17|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-18|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-19|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-20|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-21|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-22|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-23|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-24|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-25|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-26|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-27|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-28|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-02-29|23404.5|0|2406.0|0|9.321787644563258|0|25810.5|0
0|2020-03-01|23440.5|0|2575.0|0|9.897945455593781|0|26015.5|0
0|2020-03-02|23440.5|0|2575.0|0|9.897945455593781|0|26015.5|0
0|2020-03-03|23440.5|0|2575.0|0|9.897945455593781|0|26015.5|0
0|2020-03-04|23440.5|0|2575.0|0|9.897945455593781|0|26015.5|0
0|2020-03-05|23440.5|0|2575.0|0|9.897945455593781|0|26015.5|0
