|dates|Kanawha_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kanawha_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kanawha_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kanawha_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kanawha_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kanawha_WestVirginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kanawha_WestVirginia_UnitedStates.TotalPopulation.data|Kanawha_WestVirginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|178124.0|0
