|dates|SanMiguel_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SanMiguel_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SanMiguel_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SanMiguel_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SanMiguel_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SanMiguel_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SanMiguel_NewMexico_UnitedStates.TotalPopulation.data|SanMiguel_NewMexico_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|27277.0|0
