|dates|Powell_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Powell_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Powell_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Powell_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Powell_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Powell_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Powell_Montana_UnitedStates.TotalPopulation.data|Powell_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6890.0|0
