|dates|Unicoi_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Unicoi_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Unicoi_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Unicoi_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Unicoi_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Unicoi_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Unicoi_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Unicoi_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
