|dates|Morris_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Morris_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Morris_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Morris_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Morris_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Morris_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Morris_Kansas_UnitedStates.TotalPopulation.data|Morris_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5620.0|0
