|dates|RedRiver_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|RedRiver_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|RedRiver_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|RedRiver_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|RedRiver_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|RedRiver_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|RedRiver_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|RedRiver_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
