|dates|Wheeler_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wheeler_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wheeler_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wheeler_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wheeler_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wheeler_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wheeler_Texas_UnitedStates.TotalPopulation.data|Wheeler_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5056.0|0
