|dates|Burleson_Texas_UnitedStates.BLS_EmployedPopulation.data|Burleson_Texas_UnitedStates.BLS_EmployedPopulation.missing|Burleson_Texas_UnitedStates.BLS_UnemployedPopulation.data|Burleson_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Burleson_Texas_UnitedStates.BLS_UnemploymentRate.data|Burleson_Texas_UnitedStates.BLS_UnemploymentRate.missing|Burleson_Texas_UnitedStates.BLS_LaborForcePopulation.data|Burleson_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-02|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-03|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-04|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-05|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-06|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-07|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-08|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-09|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-10|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-11|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-12|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-13|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-14|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-15|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-16|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-17|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-18|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-19|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-20|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-21|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-22|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-23|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-24|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-25|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-26|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-27|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-28|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-29|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-30|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-01-31|8098.5|0|304.0|0|3.617970842011306|0|8402.5|0
0|2020-02-01|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-02|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-03|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-04|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-05|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-06|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-07|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-08|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-09|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-10|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-11|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-12|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-13|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-14|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-15|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-16|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-17|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-18|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-19|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-20|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-21|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-22|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-23|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-24|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-25|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-26|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-27|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-28|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-02-29|8364.5|0|303.5|0|3.501384402399631|0|8668.0|0
0|2020-03-01|8064.0|0|421.0|0|4.961697112551562|0|8485.0|0
0|2020-03-02|8064.0|0|421.0|0|4.961697112551562|0|8485.0|0
0|2020-03-03|8064.0|0|421.0|0|4.961697112551562|0|8485.0|0
