|dates|Aitkin_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Aitkin_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Aitkin_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Aitkin_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Aitkin_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Aitkin_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Aitkin_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Aitkin_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
