|dates|Wichita_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wichita_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wichita_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Wichita_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Wichita_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wichita_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wichita_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wichita_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
