|dates|Lynchburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lynchburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lynchburg_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Lynchburg_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Lynchburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lynchburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lynchburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lynchburg_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
