|dates|Tyler_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tyler_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tyler_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tyler_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tyler_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tyler_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tyler_Texas_UnitedStates.TotalPopulation.data|Tyler_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21672.0|0
