|dates|Delta_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Delta_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Delta_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Delta_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Delta_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Delta_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Delta_Colorado_UnitedStates.TotalPopulation.data|Delta_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|31162.0|0
