|dates|Fayette_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Fayette_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Fayette_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Fayette_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Fayette_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Fayette_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Fayette_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Fayette_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
