|dates|Sanilac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sanilac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sanilac_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Sanilac_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Sanilac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sanilac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sanilac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sanilac_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
