|dates|Cowlitz_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cowlitz_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cowlitz_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cowlitz_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cowlitz_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cowlitz_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cowlitz_Washington_UnitedStates.TotalPopulation.data|Cowlitz_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|110593.0|0
