|dates|Kenton_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Kenton_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Kenton_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Kenton_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Kenton_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Kenton_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Kenton_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Kenton_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-10|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-11|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-12|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-13|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-14|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-15|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-16|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-17|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-18|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-19|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-20|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-21|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-22|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-23|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-24|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-25|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-26|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-27|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-28|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-29|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-30|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-05-31|79508.0|0|8292.0|0|9.444191343963553|0|87800.0|0
0|2020-06-01|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-02|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-03|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-04|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-05|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-06|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-07|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-08|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-09|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-10|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-11|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-12|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-13|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-14|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-15|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-16|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-17|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-18|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-19|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-20|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-21|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-22|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-23|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-24|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-25|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-26|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-27|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-28|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-29|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-06-30|80628.0|0|4541.0|0|5.3317521633458185|0|85169.0|0
0|2020-07-01|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-02|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-03|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-04|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-05|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-06|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-07|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-08|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-09|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-10|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-11|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-12|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-13|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-14|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-15|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-16|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-17|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-18|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-19|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-20|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-21|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-22|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-23|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-24|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-25|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-26|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-27|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-28|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-29|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-30|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-07-31|80372.0|0|4676.0|0|5.498071677170539|0|85048.0|0
0|2020-08-01|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-02|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-03|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-04|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-05|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-06|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-07|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-08|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-09|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-10|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-11|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-12|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-13|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-14|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-15|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-16|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-17|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-18|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-19|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-20|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-21|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-22|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-23|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-24|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-25|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-26|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-27|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-28|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-29|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-30|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-08-31|80688.0|0|4045.0|0|4.773818937131932|0|84733.0|0
0|2020-09-01|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-02|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-03|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-04|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-05|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-06|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-07|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-08|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-09|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-10|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-11|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-12|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-13|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-14|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-15|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-16|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-17|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-18|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-19|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-20|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-21|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-22|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-23|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-24|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-25|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-26|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-27|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-28|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-29|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-09-30|80297.0|0|4018.0|0|4.765462847654629|0|84315.0|0
0|2020-10-01|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-02|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-03|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-04|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-05|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-06|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-07|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-08|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-09|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-10|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-11|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-12|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-13|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-14|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-15|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-16|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-17|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-18|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-19|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-20|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-21|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-22|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-23|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-24|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-25|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-26|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-27|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-28|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-29|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-30|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-10-31|80511.0|0|3754.0|0|4.454993176289088|0|84265.0|0
0|2020-11-01|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-02|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-03|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-04|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-05|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-06|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-07|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-08|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-09|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-10|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-11|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-12|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-13|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-14|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-15|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-16|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-17|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-18|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-19|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-20|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-21|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-22|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-23|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-24|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-25|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-26|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-27|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
0|2020-11-28|80555.0|0|3979.0|0|4.7069818061371755|0|84534.0|0
