|dates|Motley_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Motley_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Motley_Texas_UnitedStates.Male_Total_Population.data|Motley_Texas_UnitedStates.Male_Total_Population.missing|Motley_Texas_UnitedStates.Female_Total_Population.data|Motley_Texas_UnitedStates.Female_Total_Population.missing|Motley_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Motley_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-01-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-01-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-01-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-01-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-01-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-01-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-01-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-01-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-01-31|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-02-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-03-31|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-04-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-05-31|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-06-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-07-31|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-08-31|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-09-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-10-31|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-11-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2020-12-31|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-12|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-13|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-14|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-15|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-16|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-17|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-18|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-19|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-20|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-21|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-22|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-23|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-24|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-25|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-26|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-27|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-28|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-29|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-30|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-01-31|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-01|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-02|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-03|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-04|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-05|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-06|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-07|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-08|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-09|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-10|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-11|374.0|0|634.0|0|600.0|0|245.0|0
0|2021-02-12|374.0|0|634.0|0|600.0|0|245.0|0
