|dates|Camp_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Camp_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Camp_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Camp_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Camp_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Camp_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Camp_Texas_UnitedStates.TotalPopulation.data|Camp_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13094.0|0
