|dates|Rosebud_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rosebud_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rosebud_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Rosebud_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Rosebud_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rosebud_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rosebud_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rosebud_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
