|dates|Weber_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Weber_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Weber_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Weber_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Weber_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Weber_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Weber_Utah_UnitedStates.TotalPopulation.data|Weber_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|260213.0|0
