|dates|OutofAR_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OutofAR_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OutofAR_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OutofAR_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OutofAR_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OutofAR_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OutofAR_Arkansas_UnitedStates.TotalPopulation.data|OutofAR_Arkansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
