|dates|Citrus_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Citrus_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Citrus_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Citrus_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Citrus_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Citrus_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Citrus_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Citrus_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
