|dates|Kearney_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kearney_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kearney_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Kearney_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Kearney_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kearney_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kearney_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kearney_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
