|dates|Wakulla_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wakulla_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wakulla_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Wakulla_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Wakulla_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wakulla_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wakulla_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wakulla_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
