|dates|Dougherty_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dougherty_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dougherty_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Dougherty_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Dougherty_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dougherty_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dougherty_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dougherty_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
