|dates|Yuma_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Yuma_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Yuma_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Yuma_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Yuma_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Yuma_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Yuma_Colorado_UnitedStates.TotalPopulation.data|Yuma_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10019.0|0
