|dates|Blaine_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Blaine_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Blaine_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Blaine_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Blaine_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Blaine_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Blaine_Montana_UnitedStates.TotalPopulation.data|Blaine_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6681.0|0
