|dates|Worth_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Worth_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Worth_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Worth_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Worth_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Worth_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Worth_Georgia_UnitedStates.TotalPopulation.data|Worth_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|20247.0|0
